"","time_stamp","event","worker_id","consent_date","test1","test2","test3","test4","qualification_score","test_duration","feedback","gender","years_programming","difficulty","country","age","adjusted_score","gender_id","country_labels","country_id","is_student","is_fast","testDuration_fastMembership","profession"
"479","2014 10 24 11:47:13.221000","CONSENT","598_1","1.414165633221E12","false","true","false","true",2,1.44005,NA,NA,NA,NA,"OTHER",NA,1.19394940552886,NA,"OTHER","3",NA,FALSE,0.491102011594983,"other"
"480","2014 10 24 11:47:49.260000","CONSENT","601_1","1.41416566926E12","false","false","false","true",1,1.15215,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.544566294418722,"other"
"481","2014 10 24 11:47:50.671000","CONSENT","602_1","1.414165670671E12","false","true","false","false",1,4.41331666666667,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.319897791554569,"other"
"482","2014 10 24 11:47:52.595000","CONSENT","603_1","1.414165672595E12","false","true","false","false",1,4.35611666666667,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.319970434051421,"other"
"483","2014 10 24 11:48:00.134000","CONSENT","604_1","1.414165680134E12","false","false","false","true",1,11.8719166666667,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.34834638604356,"other"
"484","2014 10 24 11:49:04.696000","CONSENT","605_1","1.414165744696E12","false","false","false","false",0,1.54378333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.474018034816274,"other"
"485","2014 10 24 11:49:04.887000","CONSENT","606_1","1.414165744887E12","true","false","false","false",1,1.7212,NA,NA,NA,NA,"OTHER",NA,1.96241940092683,NA,"OTHER","3",NA,FALSE,0.447505925643472,"other"
"486","2014 10 24 11:49:42.357000","CONSENT","607_1","1.414165782357E12","false","false","false","false",0,4.52246666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.319845912530806,"other"
"487","2014 10 24 11:50:31.370000","CONSENT","608_1","1.414165831037E12","false","true","false","false",1,0.6285,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,TRUE,0.660784341131745,"other"
"488","2014 10 24 11:50:56.553000","CONSENT","609_1","1.414165856553E12","false","false","false","true",1,0.798183333333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.621097406259444,"other"
"489","2014 10 24 11:51:04.420000","CONSENT","610_1","1.414165864042E12","false","false","false","false",0,1.65526666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.456962750499035,"other"
"490","2014 10 24 11:51:27.898000","CONSENT","611_1","1.414165887898E12","false","true","false","false",1,4.84175,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.320201622309775,"other"
"491","2014 10 24 11:51:52.304000","CONSENT","612_1","1.414165912304E12","false","false","false","true",1,0.114666666666667,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.782148700228925,"other"
"492","2014 10 24 11:51:58.531000","CONSENT","613_1","1.414165918531E12","false","false","false","true",1,8.38875,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.334243294081279,"other"
"493","2014 10 24 11:52:10.342000","CONSENT","614_1","1.414165930342E12","false","false","false","true",1,15.8312833333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.363551578763157,"other"
"494","2014 10 24 11:52:22.531000","CONSENT","615_1","1.414165942531E12","false","false","false","false",0,1.12305,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.550444600370456,"other"
"495","2014 10 24 11:52:33.962000","CONSENT","616_1","1.414165953962E12","false","true","false","true",2,0.632333333333333,NA,NA,NA,NA,"OTHER",NA,1.19394940552886,NA,"OTHER","3",NA,TRUE,0.659874624227942,"other"
"496","2014 10 24 11:52:35.595000","CONSENT","617_1","1.414165955595E12","false","true","false","true",2,0.415016666666667,NA,NA,NA,NA,"OTHER",NA,1.19394940552886,NA,"OTHER","3",NA,TRUE,0.711840821088914,"other"
"497","2014 10 24 11:53:08.500000","CONSENT","618_1","1.4141659885E12","false","false","false","false",0,0.530983333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.684049238737791,"other"
"498","2014 10 24 11:53:31.287000","CONSENT","620_1","1.414166011287E12","false","false","false","false",0,2.90863333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.345019135538829,"other"
"499","2014 10 24 11:53:42.176000","CONSENT","621_1","1.414166022176E12","false","true","false","false",1,1.73773333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.445207104188455,"other"
"500","2014 10 24 11:53:58.308000","CONSENT","622_1","1.414166038308E12","false","true","false","false",1,0.848816666666667,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,TRUE,0.609553625264327,"other"
"501","2014 10 24 11:54:35.241000","CONSENT","624_1","1.414166075241E12","false","true","false","true",2,0.2009,NA,NA,NA,NA,"OTHER",NA,1.19394940552886,NA,"OTHER","3",NA,TRUE,0.762431586282117,"other"
"502","2014 10 24 11:54:49.713000","CONSENT","625_1","1.414166089713E12","false","false","true","true",2,0.57785,NA,NA,NA,NA,"OTHER",NA,3.35123515172134,NA,"OTHER","3",NA,TRUE,0.67284290745151,"other"
"503","2014 10 24 11:55:09.549000","CONSENT","626_1","1.414166109549E12","false","true","false","true",2,2.11601666666667,"-","Male",5,2,"US",22,1.19394940552886,"2","US","1","1",FALSE,0.277053486421644,"student"
"504","2014 10 24 11:55:47.132000","CONSENT","627_1","1.414166147132E12","true","false","false","false",1,1.33101666666667,NA,NA,NA,NA,"OTHER",NA,1.96241940092683,NA,"OTHER","3",NA,TRUE,0.510318789853619,"other"
"505","2014 10 24 11:56:15.372000","CONSENT","628_1","1.414166175372E12","false","true","false","false",1,3.27066666666667,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.332482917994499,"other"
"506","2014 10 24 11:56:37.450000","CONSENT","630_1","1.41416619745E12","false","false","false","false",0,5.09886666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.320860926708513,"other"
"507","2014 10 24 11:56:49.876000","CONSENT","631_1","1.414166209876E12","false","false","false","true",1,3.24258333333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.333247418786588,"other"
"508","2014 10 24 11:57:21.253000","CONSENT","632_1","1.414166241252E12","false","false","false","true",1,3.55583333333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.32634108610488,"other"
"509","2014 10 24 11:58:09.148000","CONSENT","633_1","1.414166289148E12","false","true","false","true",2,2.79503333333333,NA,NA,NA,NA,"OTHER",NA,1.19394940552886,NA,"OTHER","3",NA,FALSE,0.3503150999243,"other"
"510","2014 10 24 11:58:35.288000","CONSENT","634_1","1.414166315288E12","false","false","false","false",0,0.36285,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.724304818451055,"other"
"511","2014 10 24 11:58:52.710000","CONSENT","635_1","1.414166332071E12","true","true","true","true",4,27.79635,"Glad I could help","Male",5,2,"US",25,4,"2","US","1","0",FALSE,0.404567477480078,"non-student"
"512","2014 10 24 11:59:18.760000","CONSENT","636_1","1.41416635876E12","false","false","false","false",0,0.260783333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.748468272297672,"other"
"513","2014 10 24 11:59:53.375000","CONSENT","638_1","1.414166393375E12","false","true","false","false",1,0.307333333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,TRUE,0.737494777613105,"other"
"514","2014 10 24 12:00:14.692000","CONSENT","639_1","1.414166414692E12","false","false","false","false",0,1.94286666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.419042209747274,"other"
"515","2014 10 24 12:00:23.427000","CONSENT","640_1","1.414166423427E12","false","true","true","false",2,0.175816666666667,NA,NA,NA,NA,"OTHER",NA,3.37110733051233,NA,"OTHER","3",NA,TRUE,0.768218986901807,"other"
"516","2014 10 24 12:00:43.286000","CONSENT","642_1","1.414166443286E12","false","false","false","false",0,0.27025,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.746244198573179,"other"
"517","2014 10 24 12:00:45.874000","CONSENT","643_1","1.414166445874E12","false","false","false","false",0,0.264833333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.747517282355387,"other"
"518","2014 10 24 12:01:12.441000","CONSENT","644_1","1.414166472441E12","false","true","false","false",1,0.463516666666667,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,TRUE,0.70021998283375,"other"
"519","2014 10 24 12:01:14.644000","CONSENT","645_1","1.414166474644E12","false","false","false","true",1,0.785116666666667,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.62410222559105,"other"
"520","2014 10 24 12:01:17.705000","CONSENT","646_1","1.414166477705E12","false","false","false","true",1,0.797033333333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.621361454391621,"other"
"521","2014 10 24 12:01:52.520000","CONSENT","647_1","1.414166512052E12","false","false","false","false",0,0.231166666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.755398194084195,"other"
"522","2014 10 24 12:02:15.403000","CONSENT","650_1","1.414166535403E12","false","false","false","true",1,0.204966666666667,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.761489643697004,"other"
"523","2014 10 24 12:02:22.279000","CONSENT","651_1","1.414166542279E12","false","false","false","false",0,0.169666666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.769631797873103,"other"
"524","2014 10 24 12:02:29.188000","CONSENT","653_1","1.414166549188E12","false","false","false","false",0,0.344166666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.728754070409783,"other"
"525","2014 10 24 12:02:38.943000","CONSENT","654_1","1.414166558943E12","false","false","false","true",1,0.856583333333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.60779776187231,"other"
"526","2014 10 24 12:02:40.278000","CONSENT","655_1","1.414166560278E12","true","false","false","false",1,0.378533333333333,NA,NA,NA,NA,"OTHER",NA,1.96241940092683,NA,"OTHER","3",NA,TRUE,0.720563283771277,"other"
"527","2014 10 24 12:03:05.381000","CONSENT","656_1","1.414166585381E12","true","true","true","false",3,0.450216666666667,"I think these java exercises provided a lot of challenge to novice programmers like myself. I appreciate the opportunity to participate in your research. ","Male",1,7,"US",26,3.82806800487549,"2","US","1","0",TRUE,0.652385409861599,"non-student"
"528","2014 10 24 12:03:08.384000","CONSENT","657_1","1.414166588384E12","true","false","false","false",1,0.879533333333333,NA,NA,NA,NA,"OTHER",NA,1.96241940092683,NA,"OTHER","3",NA,TRUE,0.602633714183066,"other"
"529","2014 10 24 12:03:09.384000","CONSENT","658_1","1.414166589384E12","false","false","false","false",0,0.293883333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.740674620012776,"other"
"530","2014 10 24 12:03:35.907000","CONSENT","661_1","1.414166615907E12","true","false","false","true",2,0.518883333333333,NA,NA,NA,NA,"OTHER",NA,2.1104152867906,NA,"OTHER","3",NA,TRUE,0.686947427644286,"other"
"531","2014 10 24 12:03:40.267000","CONSENT","662_1","1.414166620266E12","false","false","false","false",0,0.310633333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.736713552430003,"other"
"532","2014 10 24 12:04:03.832000","CONSENT","663_1","1.414166643832E12","true","true","true","false",3,1.71066666666667,NA,NA,NA,NA,"OTHER",NA,3.82806800487549,NA,"OTHER","3",NA,FALSE,0.448985606062738,"other"
"533","2014 10 24 12:04:09.708000","CONSENT","664_1","1.414166649708E12","false","false","true","true",2,0.224183333333333,"good","Male",1,7,"INDIA",29,3.35123515172134,"2","INDIA","2","0",TRUE,0.692867182047073,"non-student"
"534","2014 10 24 12:05:50.342000","CONSENT","666_1","1.414166750342E12","false","false","false","false",0,0.80315,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.619957939892926,"other"
"535","2014 10 24 12:05:53.456000","CONSENT","667_1","1.414166753456E12","false","false","false","false",0,1.29071666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.517744403002827,"other"
"536","2014 10 24 12:06:01.310000","CONSENT","668_1","1.41416676131E12","false","true","false","false",1,2.88248333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.346174316048493,"other"
"537","2014 10 24 12:06:33.680000","CONSENT","669_1","1.41416679368E12","true","false","false","false",1,8.21648333333333,NA,NA,NA,NA,"OTHER",NA,1.96241940092683,NA,"OTHER","3",NA,FALSE,0.33352899785513,"other"
"538","2014 10 24 12:07:14.618000","CONSENT","670_1","1.414166834618E12","false","true","false","false",1,3.60411666666667,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.325560338110724,"other"
"539","2014 10 24 12:07:18.450000","CONSENT","671_1","1.41416683845E12","false","false","false","false",0,1.13678333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.547660123797459,"other"
"540","2014 10 24 12:07:32.392000","CONSENT","672_1","1.414166852392E12","false","false","false","false",0,2.41548333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.373904765232673,"other"
"541","2014 10 24 12:07:47.180000","CONSENT","673_1","1.414166867018E12","true","false","false","true",2,0.194783333333333,NA,NA,NA,NA,"OTHER",NA,2.1104152867906,NA,"OTHER","3",NA,TRUE,0.763846483121806,"other"
"542","2014 10 24 12:09:40.923000","CONSENT","676_1","1.414166980923E12","false","true","false","false",1,2.96685,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.342578554020025,"other"
"543","2014 10 24 12:10:26.278000","CONSENT","678_1","1.414167026278E12","false","true","false","false",1,1.9224,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.421461079087751,"other"
"544","2014 10 24 12:12:44.507000","CONSENT","680_1","1.414167164507E12","false","false","true","true",2,0.235416666666667,NA,NA,NA,NA,"OTHER",NA,3.35123515172134,NA,"OTHER","3",NA,TRUE,0.754406505844746,"other"
"545","2014 10 24 12:13:01.921000","CONSENT","681_1","1.414167181921E12","false","false","false","true",1,1.81273333333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.435139585943942,"other"
"546","2014 10 24 12:13:54.930000","CONSENT","682_1","1.41416723493E12","false","true","false","false",1,5.52036666666667,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.322324628213303,"other"
"547","2014 10 24 12:14:50.485000","CONSENT","684_1","1.414167290485E12","false","true","false","false",1,1.62028333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.462169791681035,"other"
"548","2014 10 24 12:15:08.955000","CONSENT","685_1","1.414167308955E12","false","false","true","true",2,0.788783333333333,NA,NA,NA,NA,"OTHER",NA,3.35123515172134,NA,"OTHER","3",NA,TRUE,0.623258021105566,"other"
"549","2014 10 24 12:15:10.256000","CONSENT","686_1","1.414167310256E12","false","true","false","false",1,5.17543333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.321099350774716,"other"
"550","2014 10 24 12:15:27.667000","CONSENT","687_1","1.414167327667E12","false","true","false","true",2,2.99743333333333,NA,NA,NA,NA,"OTHER",NA,1.19394940552886,NA,"OTHER","3",NA,FALSE,0.341366720907684,"other"
"551","2014 10 24 12:15:57.833000","CONSENT","688_1","1.414167357833E12","false","false","false","true",1,0.773916666666667,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.626685687059863,"other"
"552","2014 10 24 12:15:59.819000","CONSENT","689_1","1.414167359819E12","false","true","false","true",2,1.4286,"-","Male",6,5,"US",21,1.19394940552886,"2","US","1","1",FALSE,0.225968588826834,"student"
"553","2014 10 24 12:16:45.844000","CONSENT","690_1","1.414167405844E12","false","false","false","false",0,6.72846666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.327299596586323,"other"
"554","2014 10 24 12:16:50.320000","CONSENT","691_1","1.41416741032E12","false","false","false","true",1,1.06653333333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.562093045128244,"other"
"555","2014 10 24 12:17:54.626000","CONSENT","692_1","1.414167474626E12","true","true","true","false",3,13.0453,"no","Female",5,5,"INDIA",23,3.82806800487549,"1","INDIA","2","0",FALSE,0.351253096247499,"non-student"
"556","2014 10 24 12:18:03.340000","CONSENT","693_1","1.414167483034E12","false","false","false","false",0,0.21915,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.758196849444466,"other"
"557","2014 10 24 12:18:18.968000","CONSENT","694_1","1.414167498968E12","true","true","true","true",4,4.44071666666667,"very nice task","Male",3,5,"INDIA",25,4,"2","INDIA","2","0",FALSE,0.32506807514622,"non-student"
"558","2014 10 24 12:18:19.817000","CONSENT","695_1","1.414167499817E12","true","false","false","false",1,3.1666,NA,NA,NA,NA,"OTHER",NA,1.96241940092683,NA,"OTHER","3",NA,FALSE,0.335477912390931,"other"
"559","2014 10 24 12:18:24.622000","CONSENT","696_1","1.414167504622E12","false","false","false","false",0,2.45028333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.371321069242611,"other"
"560","2014 10 24 12:18:35.450000","CONSENT","697_1","1.41416751545E12","false","false","false","false",0,3.025,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.34031459985855,"other"
"561","2014 10 24 12:18:44.299000","CONSENT","699_1","1.414167524299E12","false","true","false","false",1,3.13185,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.336580242236805,"other"
"562","2014 10 24 12:19:45.673000","CONSENT","700_1","1.414167585673E12","true","true","true","true",4,0.302833333333333,"I am not a pro; so I tried to rank the difficulty (previous question) in global terms -- hard for me; but probably; I admit; easy for a Java pro.","Male",15,5,"US",37,4,"2","US","1","0",TRUE,0.678718984988775,"non-student"
"563","2014 10 24 12:20:04.651000","CONSENT","701_1","1.414167604651E12","false","false","false","true",1,0.889566666666667,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.600387850081307,"other"
"564","2014 10 24 12:20:30.578000","CONSENT","702_1","1.414167630578E12","false","true","false","false",1,1.74,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.444894196037908,"other"
"565","2014 10 24 12:20:34.609000","CONSENT","703_1","1.414167634609E12","false","true","true","false",2,5.29895,NA,NA,NA,NA,"OTHER",NA,3.37110733051233,NA,"OTHER","3",NA,FALSE,0.321513663222251,"other"
"566","2014 10 24 12:20:43.896000","CONSENT","704_1","1.414167643896E12","false","true","false","false",1,1.72733333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.446649761270666,"other"
"567","2014 10 24 12:21:37.953000","CONSENT","705_1","1.414167697953E12","true","true","true","true",4,20.34215,NA,NA,NA,NA,"OTHER",NA,4,NA,"OTHER","3",NA,FALSE,0.379742486301574,"other"
"568","2014 10 24 12:21:44.574000","CONSENT","706_1","1.414167704574E12","false","true","false","false",1,0.546,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,TRUE,0.680454831954625,"other"
"569","2014 10 24 12:22:09.450000","CONSENT","707_1","1.414167729045E12","false","true","true","false",2,0.489266666666667,NA,NA,NA,NA,"OTHER",NA,3.37110733051233,NA,"OTHER","3",NA,TRUE,0.694046004864581,"other"
"570","2014 10 24 12:22:17.529000","CONSENT","708_1","1.414167737529E12","false","false","false","true",1,0.76235,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.629361135235648,"other"
"571","2014 10 24 12:22:25.216000","CONSENT","709_1","1.414167745216E12","false","false","false","false",0,0.3951,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.716605368993518,"other"
"572","2014 10 24 12:22:57.622000","CONSENT","711_1","1.414167777622E12","true","true","false","false",2,2.20415,"thanks for the opportunity!!","Male",1,6,"US",26,2.15081817681467,"2","US","1","0",FALSE,0.414382312257194,"non-student"
"573","2014 10 24 12:23:18.957000","CONSENT","714_1","1.414167798957E12","false","false","false","false",0,2.92921666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.344135808730795,"other"
"574","2014 10 24 12:23:19.461000","CONSENT","715_1","1.414167799461E12","false","true","false","true",2,0.398633333333333,"-","Male",3,5,"OTHER",24,1.19394940552886,"2","OTHER","3","0",TRUE,0.661563430416706,"non-student"
"575","2014 10 24 12:23:33.452000","CONSENT","716_1","1.414167813452E12","true","false","false","true",2,1.05513333333333,"-","Female",2,6,"US",24,2.1104152867906,"1","US","1","0",TRUE,0.551349028571095,"non-student"
"576","2014 10 24 12:24:18.331000","CONSENT","718_1","1.414167858331E12","false","true","false","true",2,1.39185,NA,NA,NA,NA,"OTHER",NA,1.19394940552886,NA,"OTHER","3",NA,FALSE,0.499438706896396,"other"
"577","2014 10 24 12:24:29.758000","CONSENT","719_1","1.414167869758E12","false","false","false","false",0,2.1977,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.392267415541686,"other"
"578","2014 10 24 12:25:10.526000","CONSENT","720_1","1.414167910526E12","true","true","true","true",4,9.91886666666667,"Interesting task","Male",3,6,"US",24,4,"2","US","1","0",FALSE,0.33813753562276,"non-student"
"579","2014 10 24 12:25:25.812000","CONSENT","721_1","1.414167925812E12","false","false","false","true",1,0.84865,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,TRUE,0.609591349592037,"other"
"580","2014 10 24 12:28:10.192000","CONSENT","724_1","1.414168090192E12","false","true","false","false",1,0.387233333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,TRUE,0.718485443235189,"other"
"581","2014 10 24 12:28:15.820000","CONSENT","725_1","1.414168095082E12","false","true","true","false",2,2.0245,NA,NA,NA,NA,"OTHER",NA,3.37110733051233,NA,"OTHER","3",NA,FALSE,0.409801817425956,"other"
"582","2014 10 24 12:29:00.627000","CONSENT","726_1","1.414168140627E12","true","false","false","true",2,1.21086666666667,NA,NA,NA,NA,"OTHER",NA,2.1104152867906,NA,"OTHER","3",NA,TRUE,0.532960929274905,"other"
"583","2014 10 24 12:29:16.933000","CONSENT","727_1","1.414168156933E12","false","false","false","true",1,6.6025,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.326768940205155,"other"
"584","2014 10 24 12:29:17.839000","CONSENT","728_1","1.414168157839E12","false","true","false","false",1,1.75871666666667,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.442331099939718,"other"
"585","2014 10 24 12:31:06.452000","CONSENT","732_1","1.414168266452E12","true","false","false","true",2,1.00441666666667,"Nice ","Female",0.5,7,"US",29,2.1104152867906,"1","US","1","0",TRUE,0.559191473372254,"non-student"
"586","2014 10 24 12:31:17.416000","CONSENT","733_1","1.414168277416E12","false","false","false","false",0,0.768316666666667,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.627980079672789,"other"
"587","2014 10 24 12:31:34.478000","CONSENT","734_1","1.414168294478E12","false","false","false","false",0,1.83723333333333,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.431977502691161,"other"
"588","2014 10 24 12:32:23.443000","CONSENT","735_1","1.414168343443E12","false","true","false","false",1,1.08843333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,TRUE,0.557543598610594,"other"
"589","2014 10 24 12:32:40.270000","CONSENT","736_1","1.41416836027E12","false","true","false","false",1,4.89158333333333,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.320309025097307,"other"
"590","2014 10 24 12:35:31.209000","CONSENT","738_1","1.414168531209E12","false","true","false","true",2,1.202,NA,NA,NA,NA,"OTHER",NA,1.19394940552886,NA,"OTHER","3",NA,TRUE,0.534691162149237,"other"
"591","2014 10 24 12:35:52.780000","CONSENT","739_1","1.414168552078E12","false","false","false","false",0,0.7081,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.642002540233457,"other"
"592","2014 10 24 12:36:24.800000","CONSENT","740_1","1.4141685848E12","false","false","false","false",0,1.0904,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.557137239705144,"other"
"593","2014 10 24 12:37:11.397000","CONSENT","741_1","1.414168631397E12","false","false","false","false",0,2.54785,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,FALSE,0.364555736108062,"other"
"594","2014 10 24 12:37:32.546000","CONSENT","742_1","1.414168652546E12","false","true","true","true",3,1.6543,NA,NA,NA,NA,"OTHER",NA,3.43634060188857,NA,"OTHER","3",NA,FALSE,0.457104861390244,"other"
"595","2014 10 24 12:37:39.765000","CONSENT","743_1","1.414168659765E12","true","true","true","true",4,8.97131666666667,NA,NA,NA,NA,"OTHER",NA,4,NA,"OTHER","3",NA,FALSE,0.336647416524348,"other"
"596","2014 10 24 12:38:20.290000","CONSENT","744_1","1.41416870029E12","false","false","false","false",0,0.5676,NA,NA,NA,NA,"OTHER",NA,0,NA,"OTHER","3",NA,TRUE,0.675290571541942,"other"
"597","2014 10 24 12:38:32.553000","CONSENT","745_1","1.414168712553E12","false","true","false","false",1,2.4302,NA,NA,NA,NA,"OTHER",NA,0.71219762968042,NA,"OTHER","3",NA,FALSE,0.372800909313695,"other"
"598","2014 10 24 12:38:40.880000","CONSENT","746_1","1.41416872088E12","false","false","false","true",1,2.63168333333333,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.359279656068507,"other"
"599","2014 10 24 12:38:53.251000","CONSENT","747_1","1.414168733251E12","false","false","false","true",1,3.18015,NA,NA,NA,NA,"OTHER",NA,0.540576584990148,NA,"OTHER","3",NA,FALSE,0.335062333149491,"other"
"600","2014 10 24 12:39:33.148000","CONSENT","748_1","1.414168773148E12","true","true","true","false",3,0.851,"I enjoyed my participation. Thank you","Female",5,5,"US",27,3.82806800487549,"1","US","1","0",TRUE,0.583715705119112,"non-student"
